"","coords.x1","coords.x2",""
"2054",389797.5,288585.5,106.129997253418
"2055",389793.5,288531.5,107.089996337891
"2056",389772.5,288548.5,107.430000305176
"2057",389761.5,288525.5,109.559997558594
"2058",389773.5,288538.5,107.400001525879
"2059",389816.5,288613.5,105.099998474121
"2060",389812.5,288583.5,105.110000610352
"2061",389796.5,288635.5,106.639999389648
"2062",389796.5,288546.5,107.040000915527
"2063",389774.5,288627.5,107.449996948242
"2064",389807.5,288597.5,105.139999389648
"2065",389775.5,288634.5,108.379997253418
"2066",389766.5,288587.5,108.370002746582
"2067",389760.5,288570.5,108.290000915527
"2068",389791.5,288624.5,106.540000915527
"2069",389770.5,288564.5,109.120002746582
"2070",389764.5,288632.5,108.919998168945
"2071",389798.5,288639.5,107.110000610352
"2072",389775.5,288629.5,107.629997253418
"2073",389810.5,288593.5,104.919998168945
"2074",389808.5,288572.5,105.48999786377
"2075",389805.5,288570.5,105.620002746582
"2076",389764.5,288541.5,109.330001831055
"2077",389807.5,288584.5,105.370002746582
"2078",389800.5,288544.5,106.419998168945
"2079",389808.5,288574.5,105.459999084473
"2080",389776.5,288638.5,109.180000305176
"2081",389780.5,288591.5,107.139999389648
"2082",389762.5,288616.5,107.690002441406
"2083",389807.5,288594.5,105.169998168945
"2084",389798.5,288632.5,106.650001525879
"2085",389797.5,288632.5,106.589996337891
"2086",389792.5,288623.5,106.540000915527
"2087",389776.5,288610.5,107.949996948242
"2088",389799.5,288593.5,106.019996643066
"2089",389773.5,288615.5,108.059997558594
"2090",389810.5,288612.5,105.110000610352
"2091",389777.5,288578.5,107.470001220703
"2092",389766.5,288582.5,108.160003662109
"2093",389805.5,288564.5,105.779998779297
"2094",389797.5,288587.5,106.190002441406
"2095",389805.5,288545.5,106.110000610352
"2096",389786.5,288631.5,107.48999786377
"2097",389766.5,288557.5,108.660003662109
"2098",389764.5,288582.5,108.040000915527
"2099",389767.5,288519.5,107.779998779297
"2100",389770.5,288610.5,109.430000305176
"2101",389765.5,288625.5,109.050003051758
"2102",389794.5,288641.5,106.51000213623
"2103",389774.5,288539.5,107.26000213623
"2104",389797.5,288625.5,107.209999084473
"2105",389779.5,288579.5,107.129997253418
"2106",389763.5,288588.5,107.949996948242
"2107",389793.5,288635.5,106.73999786377
"2108",389792.5,288536.5,107.180000305176
"2109",389778.5,288603.5,107.370002746582
"2110",389769.5,288552.5,109.050003051758
"2111",389783.5,288514.5,108.660003662109
"2112",389760.5,288532.5,109.309997558594
"2113",389769.5,288549.5,108.76000213623
"2114",389776.5,288625.5,107.529998779297
"2115",389811.5,288614.5,105.860000610352
"2116",389757.5,288537.5,109.180000305176
"2117",389788.5,288627.5,107.110000610352
"2118",389788.5,288519.5,107.730003356934
"2119",389770.5,288520.5,107.040000915527
"2120",389805.5,288540.5,106.150001525879
"2121",389805.5,288619.5,106.059997558594
"2122",389800.5,288586.5,106.059997558594
"2123",389760.5,288542.5,109.080001831055
"2124",389766.5,288631.5,108.519996643066
"2125",389812.5,288581.5,105.129997253418
"2126",389764.5,288626.5,108.980003356934
"2127",389772.5,288547.5,107.470001220703
"2128",389799.5,288552.5,106.379997253418
"2129",389763.5,288536.5,109.180000305176
"2130",389769.5,288570.5,108.900001525879
"2131",389814.5,288599.5,104.559997558594
"2132",389770.5,288586.5,108.889999389648
"2133",389802.5,288602.5,105.48999786377
"2134",389770.5,288573.5,109.069999694824
"2135",389764.5,288522.5,109.580001831055
"2136",389757.5,288536.5,109.180000305176
"2137",389805.5,288539.5,106.190002441406
"2138",389774.5,288568.5,107.779998779297
"2139",389803.5,288624.5,107.300003051758
"2140",389817.5,288608.5,104.800003051758
"2141",389780.5,288599.5,107.099998474121
"2142",389769.5,288621.5,108.980003356934
"2143",389797.5,288567.5,106.370002746582
"2144",389773.5,288611.5,108.959999084473
"2145",389796.5,288569.5,106.730003356934
"2146",389806.5,288560.5,105.769996643066
"2147",389772.5,288637.5,107.860000610352
"2148",389770.5,288619.5,108.949996948242
"2149",389773.5,288632.5,107.709999084473
"2150",389803.5,288577.5,105.779998779297
"2151",389763.5,288540.5,109.180000305176
"2152",389765.5,288605.5,107.809997558594
"2153",389765.5,288623.5,108.940002441406
"2154",389773.5,288528.5,106.959999084473
"2155",389775.5,288523.5,107.699996948242
"2156",389786.5,288629.5,107.790000915527
"2157",389795.5,288551.5,107.139999389648
"2158",389787.5,288640.5,106.610000610352
"2159",389768.5,288521.5,107.550003051758
"2160",389779.5,288526.5,109.089996337891
"2161",389799.5,288588.5,105.980003356934
"2162",389803.5,288635.5,106.51000213623
"2163",389761.5,288610.5,107.5
"2164",389769.5,288523.5,107.639999389648
"2165",389760.5,288572.5,108.26000213623
"2166",389798.5,288551.5,106.519996643066
"2167",389801.5,288556.5,106.120002746582
"2168",389808.5,288596.5,105.120002746582
"2169",389762.5,288552.5,108.800003051758
"2170",389798.5,288614.5,107.830001831055
"2171",389791.5,288637.5,106.76000213623
"2172",389767.5,288570.5,108.569999694824
"2173",389791.5,288626.5,106.550003051758
"2174",389793.5,288525.5,107.150001525879
"2175",389758.5,288541.5,109.120002746582
"2176",389780.5,288633.5,109.300003051758
"2177",389794.5,288582.5,106.76000213623
"2178",389799.5,288631.5,106.699996948242
"2179",389761.5,288576.5,108.129997253418
"2180",389813.5,288608.5,104.980003356934
"2181",389775.5,288622.5,107.339996337891
"2182",389762.5,288599.5,107.519996643066
"2183",389803.5,288618.5,106.779998779297
"2184",389780.5,288600.5,107.160003662109
"2185",389776.5,288635.5,108.830001831055
"2186",389801.5,288585.5,106.190002441406
"2187",389769.5,288525.5,107.559997558594
"2188",389765.5,288543.5,109.160003662109
"2189",389794.5,288565.5,106.949996948242
"2190",389804.5,288581.5,105.709999084473
"2191",389766.5,288594.5,107.879997253418
"2192",389806.5,288554.5,105.889999389648
"2193",389759.5,288555.5,108.800003051758
"2194",389799.5,288579.5,106.650001525879
"2195",389760.5,288536.5,109.139999389648
"2196",389782.5,288523.5,108.559997558594
"2197",389777.5,288631.5,108.51000213623
"2198",389804.5,288560.5,105.889999389648
"2199",389772.5,288631.5,107.470001220703
"2200",389802.5,288546.5,106.279998779297
"2201",389781.5,288624.5,108.980003356934
"2202",389805.5,288603.5,105.230003356934
"2203",389804.5,288563.5,105.830001831055
"2204",389799.5,288602.5,105.720001220703
"2205",389793.5,288550.5,107.129997253418
"2206",389814.5,288613.5,105.349998474121
"2207",389778.5,288606.5,107
"2208",389758.5,288549.5,108.910003662109
"2209",389769.5,288607.5,108.769996643066
"2210",389764.5,288607.5,107.569999694824
"2211",389784.5,288516.5,108.879997253418
"2212",389815.5,288614.5,105.639999389648
"2213",389764.5,288527.5,109.330001831055
"2214",389777.5,288611.5,107.800003051758
"2215",389791.5,288638.5,106.620002746582
"2216",389807.5,288569.5,105.589996337891
"2217",389773.5,288553.5,107.430000305176
"2218",389780.5,288531.5,109.110000610352
"2219",389794.5,288581.5,106.870002746582
"2220",389796.5,288625.5,106.879997253418
"2221",389763.5,288582.5,107.900001525879
"2222",389766.5,288543.5,109.069999694824
"2223",389808.5,288603.5,104.940002441406
"2224",389806.5,288586.5,105.430000305176
"2225",389792.5,288559.5,107.160003662109
"2226",389804.5,288551.5,106.059997558594
"2227",389797.5,288561.5,106.309997558594
"2228",389793.5,288572.5,106.98999786377
"2229",389793.5,288528.5,107.099998474121
"2230",389798.5,288572.5,106.709999084473
"2231",389802.5,288545.5,106.25
"2232",389791.5,288542.5,107.48999786377
"2233",389767.5,288587.5,108.300003051758
"2234",389769.5,288603.5,108.480003356934
"2235",389760.5,288603.5,107.529998779297
"2236",389787.5,288634.5,106.48999786377
"2237",389759.5,288549.5,108.860000610352
"2238",389780.5,288581.5,107.089996337891
"2239",389760.5,288531.5,109.23999786377
"2240",389801.5,288552.5,106.209999084473
"2241",389769.5,288564.5,109.339996337891
"2242",389760.5,288556.5,108.76000213623
"2243",389795.5,288622.5,107.059997558594
"2244",389807.5,288624.5,108.199996948242
"2245",389764.5,288555.5,108.709999084473
"2246",389801.5,288588.5,106.040000915527
"2247",389798.5,288593.5,106.190002441406
"2248",389803.5,288535.5,106.290000915527
"2249",389775.5,288638.5,108.949996948242
"2250",389786.5,288520.5,108.199996948242
"2251",389789.5,288633.5,106.76000213623
"2252",389807.5,288567.5,105.629997253418
"2253",389761.5,288552.5,108.800003051758
"2254",389787.5,288635.5,106.599998474121
"2255",389785.5,288640.5,107.430000305176
"2256",389773.5,288630.5,107.51000213623
"2257",389810.5,288620.5,107.5
"2258",389768.5,288572.5,108.48999786377
"2259",389803.5,288582.5,105.930000305176
"2260",389776.5,288578.5,107.669998168945
"2261",389766.5,288547.5,108.930000305176
"2262",389763.5,288616.5,107.709999084473
"2263",389802.5,288557.5,106.080001831055
"2264",389800.5,288592.5,105.650001525879
"2265",389806.5,288592.5,105.349998474121
"2266",389775.5,288553.5,107.25
"2267",389762.5,288573.5,108.150001525879
"2268",389803.5,288559.5,105.980003356934
"2269",389817.5,288610.5,104.73999786377
"2270",389807.5,288571.5,105.540000915527
"2271",389797.5,288564.5,106.300003051758
"2272",389770.5,288552.5,108.900001525879
"2273",389784.5,288625.5,108.959999084473
"2274",389803.5,288626.5,107.309997558594
"2275",389777.5,288596.5,107.629997253418
"2276",389766.5,288541.5,109.139999389648
"2277",389778.5,288598.5,107.379997253418
"2278",389766.5,288551.5,108.830001831055
"2279",389776.5,288585.5,108.089996337891
"2280",389811.5,288605.5,104.769996643066
"2281",389762.5,288627.5,108.529998779297
"2282",389760.5,288614.5,107.470001220703
"2283",389761.5,288605.5,107.449996948242
"2284",389777.5,288518.5,108.720001220703
"2285",389770.5,288580.5,108.98999786377
"2286",389776.5,288519.5,108.269996643066
"2287",389761.5,288538.5,109.160003662109
"2288",389791.5,288550.5,107.309997558594
"2289",389813.5,288598.5,104.660003662109
"2290",389788.5,288521.5,107.650001525879
"2291",389798.5,288605.5,105.730003356934
"2292",389772.5,288627.5,107.449996948242
"2293",389794.5,288521.5,107.059997558594
"2294",389777.5,288570.5,107.089996337891
"2295",389762.5,288607.5,107.440002441406
"2296",389804.5,288569.5,105.75
"2297",389807.5,288576.5,105.480003356934
"2298",389774.5,288563.5,107.580001831055
"2299",389775.5,288608.5,107.900001525879
"2300",389795.5,288581.5,106.779998779297
"2301",389777.5,288638.5,109.230003356934
"2302",389799.5,288567.5,106.069999694824
"2303",389772.5,288604.5,109.220001220703
"2304",389771.5,288574.5,109.01000213623
"2305",389797.5,288638.5,106.849998474121
"2306",389799.5,288560.5,106.230003356934
"2307",389764.5,288559.5,108.519996643066
"2308",389773.5,288534.5,107.160003662109
"2309",389766.5,288571.5,108.620002746582
"2310",389783.5,288631.5,108.930000305176
"2311",389804.5,288589.5,105.980003356934
"2312",389811.5,288578.5,105.279998779297
"2313",389806.5,288579.5,105.519996643066
"2314",389763.5,288577.5,108.01000213623
"2315",389770.5,288621.5,108.550003051758
"2316",389773.5,288554.5,107.430000305176
"2317",389769.5,288617.5,109.129997253418
"2318",389774.5,288567.5,107.720001220703
"2319",389773.5,288580.5,109.040000915527
"2320",389761.5,288580.5,108.029998779297
"2321",389764.5,288601.5,107.519996643066
"2322",389805.5,288566.5,105.730003356934
"2323",389807.5,288578.5,105.440002441406
"2324",389780.5,288519.5,108.940002441406
"2325",389758.5,288532.5,109.209999084473
"2326",389808.5,288562.5,105.629997253418
"2327",389765.5,288621.5,108.730003356934
"2328",389809.5,288609.5,104.949996948242
"2329",389765.5,288558.5,108.610000610352
"2330",389794.5,288526.5,107.059997558594
"2331",389772.5,288570.5,108.76000213623
"2332",389799.5,288551.5,106.410003662109
"2333",389764.5,288613.5,107.970001220703
"2334",389772.5,288633.5,107.669998168945
"2335",389800.5,288527.5,106.629997253418
"2336",389777.5,288623.5,107.73999786377
"2337",389776.5,288517.5,108.360000610352
"2338",389809.5,288612.5,105.220001220703
"2339",389792.5,288553.5,107.059997558594
"2340",389786.5,288515.5,108.330001831055
"2341",389768.5,288569.5,108.650001525879
"2342",389774.5,288592.5,109.01000213623
"2343",389761.5,288621.5,107.699996948242
"2344",389808.5,288565.5,105.550003051758
"2345",389782.5,288641.5,108.339996337891
"2346",389773.5,288595.5,109.050003051758
"2347",389798.5,288634.5,106.790000915527
"2348",389799.5,288533.5,106.660003662109
"2349",389791.5,288523.5,107.330001831055
"2350",389765.5,288597.5,107.660003662109
"2351",389794.5,288575.5,106.660003662109
"2352",389770.5,288554.5,108.940002441406
"2353",389773.5,288566.5,108.129997253418
"2354",389773.5,288614.5,108.379997253418
"2355",389805.5,288613.5,106.190002441406
"2356",389764.5,288624.5,108.809997558594
"2357",389813.5,288614.5,105.800003051758
"2358",389774.5,288526.5,107.190002441406
"2359",389814.5,288604.5,104.699996948242
"2360",389808.5,288611.5,105.220001220703
"2361",389761.5,288544.5,109.01000213623
"2362",389803.5,288566.5,105.870002746582
"2363",389774.5,288605.5,108.720001220703
"2364",389792.5,288636.5,106.779998779297
"2365",389770.5,288602.5,108.830001831055
"2366",389776.5,288615.5,107.199996948242
"2367",389772.5,288586.5,109.169998168945
"2368",389778.5,288621.5,107.650001525879
"2369",389812.5,288609.5,104.949996948242
"2370",389791.5,288569.5,106.519996643066
"2371",389774.5,288635.5,108.110000610352
"2372",389784.5,288528.5,108.349998474121
"2373",389797.5,288548.5,106.830001831055
"2374",389768.5,288603.5,108.230003356934
"2375",389801.5,288560.5,106.089996337891
"2376",389770.5,288536.5,107.650001525879
"2377",389777.5,288567.5,107.129997253418
"2378",389803.5,288609.5,105.650001525879
"2379",389769.5,288600.5,108.430000305176
"2380",389766.5,288603.5,107.800003051758
"2381",389807.5,288605.5,105.339996337891
"2382",389808.5,288628.5,107.389999389648
"2383",389761.5,288558.5,108.580001831055
"2384",389793.5,288540.5,107.139999389648
"2385",389776.5,288640.5,109.180000305176
"2386",389803.5,288634.5,106.449996948242
"2387",389808.5,288575.5,105.449996948242
"2388",389774.5,288516.5,107.639999389648
"2389",389771.5,288594.5,108.980003356934
"2390",389797.5,288524.5,106.889999389648
"2391",389791.5,288554.5,107.059997558594
"2392",389798.5,288524.5,106.800003051758
"2393",389767.5,288529.5,109.019996643066
"2394",389776.5,288582.5,107.870002746582
"2395",389799.5,288612.5,106.809997558594
"2396",389794.5,288576.5,106.919998168945
"2397",389760.5,288550.5,108.849998474121
"2398",389795.5,288626.5,106.410003662109
"2399",389794.5,288560.5,106.930000305176
"2400",389794.5,288533.5,107.01000213623
"2401",389769.5,288630.5,107.690002441406
"2402",389801.5,288542.5,106.370002746582
"2403",389780.5,288525.5,109.080001831055
"2404",389778.5,288619.5,107.48999786377
"2405",389780.5,288529.5,109.089996337891
"2406",389772.5,288542.5,107.540000915527
"2407",389796.5,288564.5,106.349998474121
"2408",389775.5,288542.5,107.120002746582
"2409",389794.5,288550.5,107.059997558594
"2410",389780.5,288589.5,107.23999786377
"2411",389800.5,288603.5,105.51000213623
"2412",389760.5,288529.5,109.26000213623
"2413",389773.5,288613.5,108.400001525879
"2414",389794.5,288635.5,106.709999084473
"2415",389806.5,288624.5,107.919998168945
"2416",389792.5,288520.5,107.309997558594
"2417",389801.5,288632.5,106.779998779297
"2418",389759.5,288535.5,109.150001525879
"2419",389781.5,288634.5,109.48999786377
"2420",389802.5,288612.5,106.529998779297
"2421",389789.5,288541.5,107.51000213623
"2422",389802.5,288568.5,105.900001525879
"2423",389775.5,288578.5,108.129997253418
"2424",389811.5,288581.5,105.199996948242
"2425",389794.5,288574.5,106.569999694824
"2426",389800.5,288599.5,105.660003662109
"2427",389804.5,288622.5,106.449996948242
"2428",389794.5,288527.5,107.059997558594
"2429",389769.5,288584.5,108.589996337891
"2430",389761.5,288622.5,107.76000213623
"2431",389765.5,288577.5,108.139999389648
"2432",389802.5,288636.5,106.51000213623
"2433",389799.5,288595.5,105.919998168945
"2434",389778.5,288525.5,108.900001525879
"2435",389795.5,288524.5,107
"2436",389805.5,288608.5,105.559997558594
"2437",389761.5,288529.5,109.300003051758
"2438",389814.5,288597.5,104.589996337891
"2439",389770.5,288556.5,108.919998168945
"2440",389789.5,288636.5,107.099998474121
"2441",389762.5,288539.5,109.129997253418
"2442",389770.5,288565.5,109.129997253418
"2443",389765.5,288592.5,107.959999084473
"2444",389777.5,288601.5,107.529998779297
"2445",389803.5,288630.5,106.830001831055
"2446",389764.5,288565.5,108.470001220703
"2447",389803.5,288620.5,106.309997558594
"2448",389787.5,288516.5,108.080001831055
"2449",389791.5,288632.5,106.790000915527
"2450",389800.5,288548.5,106.330001831055
"2451",389780.5,288631.5,109.199996948242
"2452",389759.5,288560.5,108.650001525879
"2453",389764.5,288567.5,108.73999786377
"2454",389761.5,288575.5,108.139999389648
"2455",389770.5,288637.5,107.709999084473
"2456",389803.5,288549.5,106.139999389648
"2457",389771.5,288536.5,107.540000915527
"2458",389769.5,288611.5,109.279998779297
"2459",389791.5,288628.5,106.540000915527
"2460",389800.5,288615.5,107.699996948242
"2461",389800.5,288541.5,106.48999786377
"2462",389811.5,288628.5,107.769996643066
"2463",389775.5,288522.5,107.790000915527
"2464",389801.5,288635.5,106.430000305176
"2465",389779.5,288574.5,107.180000305176
"2466",389809.5,288602.5,104.870002746582
"2467",389809.5,288605.5,105.01000213623
"2468",389795.5,288521.5,107.069999694824
"2469",389809.5,288596.5,105.019996643066
"2470",389804.5,288605.5,105.449996948242
"2471",389762.5,288605.5,107.519996643066
"2472",389806.5,288558.5,105.790000915527
"2473",389764.5,288593.5,107.73999786377
"2474",389807.5,288550.5,105.900001525879
"2475",389763.5,288547.5,108.980003356934
"2476",389775.5,288551.5,107.180000305176
"2477",389773.5,288522.5,107.01000213623
"2478",389802.5,288535.5,106.430000305176
"2479",389804.5,288636.5,106.610000610352
"2480",389794.5,288544.5,107.269996643066
"2481",389763.5,288618.5,108.01000213623
"2482",389800.5,288565.5,106.029998779297
"2483",389757.5,288541.5,109.120002746582
